image_id,class_id,class_name,data_split
img_35693,9,Ankle boot,train
img_35694,8,Bag,train
img_35695,3,Dress,train
img_35696,9,Ankle boot,train
img_35697,0,T-shirt/top,train
img_35698,8,Bag,train
img_35699,0,T-shirt/top,train
img_35700,3,Dress,train
img_35701,4,Coat,train
img_35702,8,Bag,train
img_35703,9,Ankle boot,train
img_35704,0,T-shirt/top,train
img_35705,3,Dress,train
img_35706,1,Trouser,train
img_35707,5,Sandal,train
img_35708,7,Sneaker,train
img_35709,6,Shirt,train
img_35710,5,Sandal,train
img_35711,8,Bag,train
img_35712,0,T-shirt/top,train
img_35713,5,Sandal,train
img_35714,4,Coat,train
img_35715,7,Sneaker,train
img_35716,7,Sneaker,train
img_35717,2,Pullover,train
img_35718,6,Shirt,train
img_35719,0,T-shirt/top,train
img_35720,0,T-shirt/top,train
img_35721,0,T-shirt/top,train
img_35722,8,Bag,train
img_35723,4,Coat,train
img_35724,7,Sneaker,train
img_35725,9,Ankle boot,train
img_35726,1,Trouser,train
img_35727,9,Ankle boot,train
img_35728,2,Pullover,train
img_35729,1,Trouser,train
img_35730,3,Dress,train
img_35731,7,Sneaker,train
img_35732,9,Ankle boot,train
img_35733,6,Shirt,train
img_35734,7,Sneaker,train
img_35735,4,Coat,train
img_35736,8,Bag,train
img_35737,3,Dress,train
img_35738,2,Pullover,train
img_35739,5,Sandal,train
img_35740,3,Dress,train
img_35741,8,Bag,train
img_35742,9,Ankle boot,train
img_35743,6,Shirt,train
img_35744,3,Dress,train
img_35745,0,T-shirt/top,train
img_35746,9,Ankle boot,train
img_35747,6,Shirt,train
img_35748,8,Bag,train
img_35749,8,Bag,train
img_35750,4,Coat,train
img_35751,5,Sandal,train
img_35752,3,Dress,train
img_35753,2,Pullover,train
img_35754,8,Bag,train
img_35755,3,Dress,train
img_35756,0,T-shirt/top,train
img_35757,2,Pullover,train
img_35758,7,Sneaker,train
img_35759,4,Coat,train
img_35760,4,Coat,train
img_35761,7,Sneaker,train
img_35762,0,T-shirt/top,train
img_35763,9,Ankle boot,train
img_35764,4,Coat,train
img_35765,2,Pullover,train
img_35766,2,Pullover,train
img_35767,2,Pullover,train
img_35768,3,Dress,train
img_35769,8,Bag,train
img_35770,9,Ankle boot,train
img_35771,3,Dress,train
img_35772,8,Bag,train
img_35773,7,Sneaker,train
img_35774,7,Sneaker,train
img_35775,0,T-shirt/top,train
img_35776,1,Trouser,train
img_35777,6,Shirt,train
img_35778,0,T-shirt/top,train
img_35779,1,Trouser,train
img_35780,7,Sneaker,train
img_35781,5,Sandal,train
img_35782,0,T-shirt/top,train
img_35783,4,Coat,train
img_35784,7,Sneaker,train
img_35785,1,Trouser,train
img_35786,9,Ankle boot,train
img_35787,1,Trouser,train
img_35788,3,Dress,train
img_35789,4,Coat,train
img_35790,2,Pullover,train
img_35791,4,Coat,train
img_35792,5,Sandal,train
img_35793,9,Ankle boot,train
img_35794,9,Ankle boot,train
img_35795,8,Bag,train
img_35796,6,Shirt,train
img_35797,2,Pullover,train
img_35798,8,Bag,train
img_35799,1,Trouser,train
img_35800,0,T-shirt/top,train
img_35801,6,Shirt,train
img_35802,3,Dress,train
img_35803,5,Sandal,train
img_35804,9,Ankle boot,train
img_35805,6,Shirt,train
img_35806,6,Shirt,train
img_35807,9,Ankle boot,train
img_35808,9,Ankle boot,train
img_35809,9,Ankle boot,train
img_35810,9,Ankle boot,train
img_35811,0,T-shirt/top,train
img_35812,7,Sneaker,train
img_35813,0,T-shirt/top,train
img_35814,7,Sneaker,train
img_35815,8,Bag,train
img_35816,7,Sneaker,train
img_35817,7,Sneaker,train
img_35818,4,Coat,train
img_35819,1,Trouser,train
img_35820,4,Coat,train
img_35821,3,Dress,train
img_35822,1,Trouser,train
img_35823,7,Sneaker,train
img_35824,2,Pullover,train
img_35825,2,Pullover,train
img_35826,4,Coat,train
img_35827,4,Coat,train
img_35828,2,Pullover,train
img_35829,3,Dress,train
img_35830,5,Sandal,train
img_35831,1,Trouser,train
img_35832,7,Sneaker,train
img_35833,9,Ankle boot,train
img_35834,7,Sneaker,train
img_35835,8,Bag,train
img_35836,8,Bag,train
img_35837,4,Coat,train
img_35838,0,T-shirt/top,train
img_35839,7,Sneaker,train
img_35840,6,Shirt,train
img_35841,0,T-shirt/top,train
img_35842,5,Sandal,train
img_35843,2,Pullover,train
img_35844,8,Bag,train
img_35845,2,Pullover,train
img_35846,4,Coat,train
img_35847,4,Coat,train
img_35848,8,Bag,train
img_35849,6,Shirt,train
img_35850,8,Bag,train
img_35851,0,T-shirt/top,train
img_35852,4,Coat,train
img_35853,9,Ankle boot,train
img_35854,2,Pullover,train
img_35855,2,Pullover,train
img_35856,1,Trouser,train
img_35857,8,Bag,train
img_35858,1,Trouser,train
img_35859,8,Bag,train
img_35860,9,Ankle boot,train
img_35861,6,Shirt,train
img_35862,1,Trouser,train
img_35863,6,Shirt,train
img_35864,9,Ankle boot,train
img_35865,0,T-shirt/top,train
img_35866,7,Sneaker,train
img_35867,7,Sneaker,train
img_35868,9,Ankle boot,train
img_35869,3,Dress,train
img_35870,5,Sandal,train
img_35871,7,Sneaker,train
img_35872,9,Ankle boot,train
img_35873,6,Shirt,train
img_35874,0,T-shirt/top,train
img_35875,8,Bag,train
img_35876,7,Sneaker,train
img_35877,6,Shirt,train
img_35878,1,Trouser,train
img_35879,9,Ankle boot,train
img_35880,1,Trouser,train
img_35881,4,Coat,train
img_35882,3,Dress,train
img_35883,6,Shirt,train
img_35884,5,Sandal,train
img_35885,8,Bag,train
img_35886,0,T-shirt/top,train
img_35887,4,Coat,train
img_35888,6,Shirt,train
img_35889,1,Trouser,train
img_35890,9,Ankle boot,train
img_35891,4,Coat,train
img_35892,3,Dress,train
img_35893,7,Sneaker,train
img_35894,3,Dress,train
img_35895,4,Coat,train
img_35896,7,Sneaker,train
img_35897,6,Shirt,train
img_35898,7,Sneaker,train
img_35899,9,Ankle boot,train
img_35900,7,Sneaker,train
img_35901,7,Sneaker,train
img_35902,0,T-shirt/top,train
img_35903,2,Pullover,train
img_35904,8,Bag,train
img_35905,9,Ankle boot,train
img_35906,0,T-shirt/top,train
img_35907,6,Shirt,train
img_35908,3,Dress,train
img_35909,8,Bag,train
img_35910,6,Shirt,train
img_35911,3,Dress,train
img_35912,7,Sneaker,train
img_35913,3,Dress,train
img_35914,1,Trouser,train
img_35915,9,Ankle boot,train
img_35916,8,Bag,train
img_35917,3,Dress,train
img_35918,7,Sneaker,train
img_35919,8,Bag,train
img_35920,2,Pullover,train
img_35921,2,Pullover,train
img_35922,1,Trouser,train
img_35923,7,Sneaker,train
img_35924,9,Ankle boot,train
img_35925,5,Sandal,train
img_35926,3,Dress,train
img_35927,0,T-shirt/top,train
img_35928,1,Trouser,train
img_35929,3,Dress,train
img_35930,1,Trouser,train
img_35931,5,Sandal,train
img_35932,9,Ankle boot,train
img_35933,0,T-shirt/top,train
img_35934,7,Sneaker,train
img_35935,6,Shirt,train
img_35936,6,Shirt,train
img_35937,9,Ankle boot,train
img_35938,2,Pullover,train
img_35939,0,T-shirt/top,train
img_35940,0,T-shirt/top,train
img_35941,2,Pullover,train
img_35942,9,Ankle boot,train
img_35943,0,T-shirt/top,train
img_35944,6,Shirt,train
img_35945,4,Coat,train
img_35946,3,Dress,train
img_35947,4,Coat,train
img_35948,8,Bag,train
img_35949,5,Sandal,train
img_35950,5,Sandal,train
img_35951,4,Coat,train
img_35952,5,Sandal,train
img_35953,6,Shirt,train
img_35954,6,Shirt,train
img_35955,1,Trouser,train
img_35956,1,Trouser,train
img_35957,8,Bag,train
img_35958,8,Bag,train
img_35959,0,T-shirt/top,train
img_35960,8,Bag,train
img_35961,9,Ankle boot,train
img_35962,3,Dress,train
img_35963,4,Coat,train
img_35964,9,Ankle boot,train
img_35965,3,Dress,train
img_35966,4,Coat,train
img_35967,4,Coat,train
img_35968,0,T-shirt/top,train
img_35969,9,Ankle boot,train
img_35970,0,T-shirt/top,train
img_35971,3,Dress,train
img_35972,9,Ankle boot,train
img_35973,3,Dress,train
img_35974,8,Bag,train
img_35975,1,Trouser,train
img_35976,3,Dress,train
img_35977,8,Bag,train
img_35978,7,Sneaker,train
img_35979,2,Pullover,train
img_35980,5,Sandal,train
img_35981,7,Sneaker,train
img_35982,2,Pullover,train
img_35983,9,Ankle boot,train
img_35984,5,Sandal,train
img_35985,5,Sandal,train
img_35986,2,Pullover,train
img_35987,4,Coat,train
img_35988,8,Bag,train
img_35989,0,T-shirt/top,train
img_35990,3,Dress,train
img_35991,7,Sneaker,train
img_35992,3,Dress,train
img_35993,5,Sandal,train
img_35994,1,Trouser,train
img_35995,6,Shirt,train
img_35996,1,Trouser,train
img_35997,2,Pullover,train
img_35998,4,Coat,train
img_35999,2,Pullover,train
img_36000,2,Pullover,train
img_36001,8,Bag,train
img_36002,8,Bag,train
img_36003,7,Sneaker,train
img_36004,3,Dress,train
img_36005,7,Sneaker,train
img_36006,8,Bag,train
img_36007,4,Coat,train
img_36008,7,Sneaker,train
img_36009,4,Coat,train
img_36010,3,Dress,train
img_36011,9,Ankle boot,train
img_36012,2,Pullover,train
img_36013,9,Ankle boot,train
img_36014,0,T-shirt/top,train
img_36015,9,Ankle boot,train
img_36016,5,Sandal,train
img_36017,9,Ankle boot,train
img_36018,2,Pullover,train
img_36019,4,Coat,train
img_36020,2,Pullover,train
img_36021,0,T-shirt/top,train
img_36022,6,Shirt,train
img_36023,9,Ankle boot,train
img_36024,8,Bag,train
img_36025,1,Trouser,train
img_36026,0,T-shirt/top,train
img_36027,7,Sneaker,train
img_36028,9,Ankle boot,train
img_36029,5,Sandal,train
img_36030,3,Dress,train
img_36031,3,Dress,train
img_36032,7,Sneaker,train
img_36033,0,T-shirt/top,train
img_36034,8,Bag,train
img_36035,1,Trouser,train
img_36036,7,Sneaker,train
img_36037,6,Shirt,train
img_36038,3,Dress,train
img_36039,4,Coat,train
img_36040,4,Coat,train
img_36041,9,Ankle boot,train
img_36042,7,Sneaker,train
img_36043,9,Ankle boot,train
img_36044,6,Shirt,train
img_36045,2,Pullover,train
img_36046,3,Dress,train
img_36047,0,T-shirt/top,train
img_36048,1,Trouser,train
img_36049,6,Shirt,train
img_36050,9,Ankle boot,train
img_36051,6,Shirt,train
img_36052,2,Pullover,train
img_36053,2,Pullover,train
img_36054,2,Pullover,train
img_36055,5,Sandal,train
img_36056,1,Trouser,train
img_36057,3,Dress,train
img_36058,7,Sneaker,train
img_36059,9,Ankle boot,train
img_36060,2,Pullover,train
img_36061,3,Dress,train
img_36062,9,Ankle boot,train
img_36063,8,Bag,train
img_36064,9,Ankle boot,train
img_36065,2,Pullover,train
img_36066,4,Coat,train
img_36067,7,Sneaker,train
img_36068,0,T-shirt/top,train
img_36069,5,Sandal,train
img_36070,9,Ankle boot,train
img_36071,0,T-shirt/top,train
img_36072,0,T-shirt/top,train
img_36073,0,T-shirt/top,train
img_36074,0,T-shirt/top,train
img_36075,2,Pullover,train
img_36076,1,Trouser,train
img_36077,1,Trouser,train
img_36078,6,Shirt,train
img_36079,4,Coat,train
img_36080,9,Ankle boot,train
img_36081,0,T-shirt/top,train
img_36082,5,Sandal,train
img_36083,9,Ankle boot,train
img_36084,3,Dress,train
img_36085,7,Sneaker,train
img_36086,6,Shirt,train
img_36087,6,Shirt,train
img_36088,5,Sandal,train
img_36089,8,Bag,train
img_36090,8,Bag,train
img_36091,2,Pullover,train
img_36092,0,T-shirt/top,train
img_36093,6,Shirt,train
img_36094,8,Bag,train
img_36095,5,Sandal,train
img_36096,4,Coat,train
img_36097,6,Shirt,train
img_36098,8,Bag,train
img_36099,1,Trouser,train
img_36100,6,Shirt,train
img_36101,1,Trouser,train
img_36102,4,Coat,train
img_36103,8,Bag,train
img_36104,0,T-shirt/top,train
img_36105,3,Dress,train
img_36106,1,Trouser,train
img_36107,9,Ankle boot,train
img_36108,2,Pullover,train
img_36109,2,Pullover,train
img_36110,7,Sneaker,train
img_36111,2,Pullover,train
img_36112,2,Pullover,train
img_36113,8,Bag,train
img_36114,4,Coat,train
img_36115,9,Ankle boot,train
img_36116,0,T-shirt/top,train
img_36117,6,Shirt,train
img_36118,6,Shirt,train
img_36119,2,Pullover,train
img_36120,1,Trouser,train
img_36121,7,Sneaker,train
img_36122,1,Trouser,train
img_36123,1,Trouser,train
img_36124,4,Coat,train
img_36125,7,Sneaker,train
img_36126,9,Ankle boot,train
img_36127,9,Ankle boot,train
img_36128,5,Sandal,train
img_36129,6,Shirt,train
img_36130,4,Coat,train
img_36131,9,Ankle boot,train
img_36132,7,Sneaker,train
img_36133,5,Sandal,train
img_36134,4,Coat,train
img_36135,7,Sneaker,train
img_36136,2,Pullover,train
img_36137,0,T-shirt/top,train
img_36138,7,Sneaker,train
img_36139,8,Bag,train
img_36140,3,Dress,train
img_36141,5,Sandal,train
img_36142,8,Bag,train
img_36143,7,Sneaker,train
img_36144,9,Ankle boot,train
img_36145,3,Dress,train
img_36146,4,Coat,train
img_36147,1,Trouser,train
img_36148,9,Ankle boot,train
img_36149,9,Ankle boot,train
img_36150,0,T-shirt/top,train
img_36151,2,Pullover,train
img_36152,1,Trouser,train
img_36153,0,T-shirt/top,train
img_36154,2,Pullover,train
img_36155,3,Dress,train
img_36156,1,Trouser,train
img_36157,0,T-shirt/top,train
img_36158,3,Dress,train
img_36159,8,Bag,train
img_36160,3,Dress,train
img_36161,8,Bag,train
img_36162,9,Ankle boot,train
img_36163,0,T-shirt/top,train
img_36164,2,Pullover,train
img_36165,9,Ankle boot,train
img_36166,4,Coat,train
img_36167,5,Sandal,train
img_36168,0,T-shirt/top,train
img_36169,7,Sneaker,train
img_36170,6,Shirt,train
img_36171,5,Sandal,train
img_36172,6,Shirt,train
img_36173,5,Sandal,train
img_36174,0,T-shirt/top,train
img_36175,7,Sneaker,train
img_36176,9,Ankle boot,train
img_36177,2,Pullover,train
img_36178,5,Sandal,train
img_36179,1,Trouser,train
img_36180,7,Sneaker,train
img_36181,1,Trouser,train
img_36182,5,Sandal,train
img_36183,6,Shirt,train
img_36184,3,Dress,train
img_36185,3,Dress,train
img_36186,5,Sandal,train
img_36187,7,Sneaker,train
img_36188,5,Sandal,train
img_36189,6,Shirt,train
img_36190,6,Shirt,train
img_36191,9,Ankle boot,train
img_36192,3,Dress,train
img_36193,8,Bag,train
img_36194,6,Shirt,train
img_36195,7,Sneaker,train
img_36196,5,Sandal,train
img_36197,7,Sneaker,train
img_36198,6,Shirt,train
img_36199,6,Shirt,train
img_36200,3,Dress,train
img_36201,2,Pullover,train
img_36202,3,Dress,train
img_36203,7,Sneaker,train
img_36204,1,Trouser,train
img_36205,9,Ankle boot,train
img_36206,1,Trouser,train
img_36207,8,Bag,train
img_36208,1,Trouser,train
img_36209,9,Ankle boot,train
img_36210,0,T-shirt/top,train
img_36211,1,Trouser,train
img_36212,8,Bag,train
img_36213,1,Trouser,train
img_36214,7,Sneaker,train
img_36215,1,Trouser,train
img_36216,4,Coat,train
img_36217,0,T-shirt/top,train
img_36218,3,Dress,train
img_36219,4,Coat,train
img_36220,1,Trouser,train
img_36221,1,Trouser,train
img_36222,3,Dress,train
img_36223,4,Coat,train
img_36224,2,Pullover,train
img_36225,8,Bag,train
img_36226,8,Bag,train
img_36227,3,Dress,train
img_36228,9,Ankle boot,train
img_36229,3,Dress,train
img_36230,8,Bag,train
img_36231,1,Trouser,train
img_36232,4,Coat,train
img_36233,1,Trouser,train
img_36234,6,Shirt,train
img_36235,8,Bag,train
img_36236,9,Ankle boot,train
img_36237,4,Coat,train
img_36238,2,Pullover,train
img_36239,4,Coat,train
img_36240,2,Pullover,train
img_36241,3,Dress,train
img_36242,3,Dress,train
img_36243,6,Shirt,train
img_36244,8,Bag,train
img_36245,4,Coat,train
img_36246,8,Bag,train
img_36247,7,Sneaker,train
img_36248,2,Pullover,train
img_36249,7,Sneaker,train
img_36250,1,Trouser,train
img_36251,2,Pullover,train
img_36252,8,Bag,train
img_36253,6,Shirt,train
img_36254,5,Sandal,train
img_36255,3,Dress,train
img_36256,6,Shirt,train
img_36257,9,Ankle boot,train
img_36258,6,Shirt,train
img_36259,5,Sandal,train
img_36260,5,Sandal,train
img_36261,2,Pullover,train
img_36262,5,Sandal,train
img_36263,1,Trouser,train
img_36264,0,T-shirt/top,train
img_36265,6,Shirt,train
img_36266,7,Sneaker,train
img_36267,5,Sandal,train
img_36268,5,Sandal,train
img_36269,9,Ankle boot,train
img_36270,9,Ankle boot,train
img_36271,5,Sandal,train
img_36272,4,Coat,train
img_36273,4,Coat,train
img_36274,2,Pullover,train
img_36275,4,Coat,train
img_36276,5,Sandal,train
img_36277,4,Coat,train
img_36278,8,Bag,train
img_36279,6,Shirt,train
img_36280,2,Pullover,train
img_36281,3,Dress,train
img_36282,9,Ankle boot,train
img_36283,1,Trouser,train
img_36284,6,Shirt,train
img_36285,2,Pullover,train
img_36286,1,Trouser,train
img_36287,6,Shirt,train
img_36288,2,Pullover,train
img_36289,0,T-shirt/top,train
img_36290,4,Coat,train
img_36291,3,Dress,train
img_36292,3,Dress,train
img_36293,3,Dress,train
img_36294,6,Shirt,train
img_36295,8,Bag,train
img_36296,8,Bag,train
img_36297,2,Pullover,train
img_36298,8,Bag,train
img_36299,0,T-shirt/top,train
img_36300,0,T-shirt/top,train
img_36301,2,Pullover,train
img_36302,7,Sneaker,train
img_36303,1,Trouser,train
img_36304,4,Coat,train
img_36305,9,Ankle boot,train
img_36306,3,Dress,train
img_36307,5,Sandal,train
img_36308,7,Sneaker,train
img_36309,4,Coat,train
img_36310,7,Sneaker,train
img_36311,9,Ankle boot,train
img_36312,6,Shirt,train
img_36313,4,Coat,train
img_36314,1,Trouser,train
img_36315,8,Bag,train
img_36316,2,Pullover,train
img_36317,1,Trouser,train
img_36318,8,Bag,train
img_36319,4,Coat,train
img_36320,9,Ankle boot,train
img_36321,1,Trouser,train
img_36322,0,T-shirt/top,train
img_36323,0,T-shirt/top,train
img_36324,7,Sneaker,train
img_36325,6,Shirt,train
img_36326,7,Sneaker,train
img_36327,9,Ankle boot,train
img_36328,0,T-shirt/top,train
img_36329,2,Pullover,train
img_36330,7,Sneaker,train
img_36331,7,Sneaker,train
img_36332,6,Shirt,train
img_36333,2,Pullover,train
img_36334,6,Shirt,train
img_36335,0,T-shirt/top,train
img_36336,0,T-shirt/top,train
img_36337,2,Pullover,train
img_36338,8,Bag,train
img_36339,8,Bag,train
img_36340,5,Sandal,train
img_36341,5,Sandal,train
img_36342,2,Pullover,train
img_36343,5,Sandal,train
img_36344,7,Sneaker,train
img_36345,5,Sandal,train
img_36346,7,Sneaker,train
img_36347,9,Ankle boot,train
img_36348,4,Coat,train
img_36349,5,Sandal,train
img_36350,6,Shirt,train
img_36351,6,Shirt,train
img_36352,9,Ankle boot,train
img_36353,9,Ankle boot,train
img_36354,2,Pullover,train
img_36355,5,Sandal,train
img_36356,6,Shirt,train
img_36357,5,Sandal,train
img_36358,0,T-shirt/top,train
img_36359,9,Ankle boot,train
img_36360,2,Pullover,train
img_36361,8,Bag,train
img_36362,3,Dress,train
img_36363,4,Coat,train
img_36364,0,T-shirt/top,train
img_36365,1,Trouser,train
img_36366,6,Shirt,train
img_36367,9,Ankle boot,train
img_36368,0,T-shirt/top,train
img_36369,5,Sandal,train
img_36370,9,Ankle boot,train
img_36371,3,Dress,train
img_36372,7,Sneaker,train
img_36373,3,Dress,train
img_36374,8,Bag,train
img_36375,9,Ankle boot,train
img_36376,6,Shirt,train
img_36377,4,Coat,train
img_36378,6,Shirt,train
img_36379,0,T-shirt/top,train
img_36380,2,Pullover,train
img_36381,4,Coat,train
img_36382,6,Shirt,train
img_36383,3,Dress,train
img_36384,7,Sneaker,train
img_36385,9,Ankle boot,train
img_36386,6,Shirt,train
img_36387,4,Coat,train
img_36388,2,Pullover,train
img_36389,0,T-shirt/top,train
img_36390,0,T-shirt/top,train
img_36391,2,Pullover,train
img_36392,7,Sneaker,train
img_36393,0,T-shirt/top,train
img_36394,5,Sandal,train
img_36395,6,Shirt,train
img_36396,0,T-shirt/top,train
img_36397,1,Trouser,train
img_36398,3,Dress,train
img_36399,5,Sandal,train
img_36400,1,Trouser,train
img_36401,6,Shirt,train
img_36402,4,Coat,train
img_36403,7,Sneaker,train
img_36404,4,Coat,train
img_36405,5,Sandal,train
img_36406,4,Coat,train
img_36407,0,T-shirt/top,train
img_36408,9,Ankle boot,train
img_36409,9,Ankle boot,train
img_36410,5,Sandal,train
img_36411,3,Dress,train
img_36412,1,Trouser,train
img_36413,1,Trouser,train
img_36414,9,Ankle boot,train
img_36415,5,Sandal,train
img_36416,0,T-shirt/top,train
img_36417,9,Ankle boot,train
img_36418,7,Sneaker,train
img_36419,9,Ankle boot,train
img_36420,4,Coat,train
img_36421,9,Ankle boot,train
img_36422,8,Bag,train
img_36423,2,Pullover,train
img_36424,0,T-shirt/top,train
img_36425,0,T-shirt/top,train
img_36426,4,Coat,train
img_36427,4,Coat,train
img_36428,7,Sneaker,train
img_36429,7,Sneaker,train
img_36430,7,Sneaker,train
img_36431,9,Ankle boot,train
img_36432,5,Sandal,train
img_36433,6,Shirt,train
img_36434,0,T-shirt/top,train
img_36435,9,Ankle boot,train
img_36436,0,T-shirt/top,train
img_36437,3,Dress,train
img_36438,6,Shirt,train
img_36439,2,Pullover,train
img_36440,4,Coat,train
img_36441,8,Bag,train
img_36442,7,Sneaker,train
img_36443,2,Pullover,train
img_36444,1,Trouser,train
img_36445,1,Trouser,train
img_36446,1,Trouser,train
img_36447,6,Shirt,train
img_36448,6,Shirt,train
img_36449,9,Ankle boot,train
img_36450,2,Pullover,train
img_36451,1,Trouser,train
img_36452,9,Ankle boot,train
img_36453,9,Ankle boot,train
img_36454,8,Bag,train
img_36455,0,T-shirt/top,train
img_36456,6,Shirt,train
img_36457,4,Coat,train
img_36458,6,Shirt,train
img_36459,3,Dress,train
img_36460,1,Trouser,train
img_36461,4,Coat,train
img_36462,0,T-shirt/top,train
img_36463,6,Shirt,train
img_36464,7,Sneaker,train
img_36465,5,Sandal,train
img_36466,7,Sneaker,train
img_36467,9,Ankle boot,train
img_36468,3,Dress,train
img_36469,4,Coat,train
img_36470,0,T-shirt/top,train
img_36471,8,Bag,train
img_36472,6,Shirt,train
img_36473,4,Coat,train
img_36474,4,Coat,train
img_36475,3,Dress,train
img_36476,2,Pullover,train
img_36477,9,Ankle boot,train
img_36478,5,Sandal,train
img_36479,2,Pullover,train
img_36480,7,Sneaker,train
img_36481,7,Sneaker,train
img_36482,8,Bag,train
img_36483,2,Pullover,train
img_36484,2,Pullover,train
img_36485,9,Ankle boot,train
img_36486,5,Sandal,train
img_36487,8,Bag,train
img_36488,5,Sandal,train
img_36489,7,Sneaker,train
img_36490,0,T-shirt/top,train
img_36491,7,Sneaker,train
img_36492,4,Coat,train
img_36493,2,Pullover,train
img_36494,1,Trouser,train
img_36495,4,Coat,train
img_36496,9,Ankle boot,train
img_36497,0,T-shirt/top,train
img_36498,7,Sneaker,train
img_36499,4,Coat,train
img_36500,9,Ankle boot,train
img_36501,6,Shirt,train
img_36502,7,Sneaker,train
img_36503,6,Shirt,train
img_36504,0,T-shirt/top,train
img_36505,3,Dress,train
img_36506,7,Sneaker,train
img_36507,5,Sandal,train
img_36508,9,Ankle boot,train
img_36509,5,Sandal,train
img_36510,6,Shirt,train
img_36511,0,T-shirt/top,train
img_36512,2,Pullover,train
img_36513,7,Sneaker,train
img_36514,8,Bag,train
img_36515,9,Ankle boot,train
img_36516,6,Shirt,train
img_36517,9,Ankle boot,train
img_36518,3,Dress,train
img_36519,9,Ankle boot,train
img_36520,0,T-shirt/top,train
img_36521,2,Pullover,train
img_36522,0,T-shirt/top,train
img_36523,4,Coat,train
img_36524,7,Sneaker,train
img_36525,2,Pullover,train
img_36526,6,Shirt,train
img_36527,6,Shirt,train
img_36528,6,Shirt,train
img_36529,8,Bag,train
img_36530,2,Pullover,train
img_36531,4,Coat,train
img_36532,8,Bag,train
img_36533,4,Coat,train
img_36534,0,T-shirt/top,train
img_36535,6,Shirt,train
img_36536,0,T-shirt/top,train
img_36537,0,T-shirt/top,train
img_36538,4,Coat,train
img_36539,3,Dress,train
img_36540,4,Coat,train
img_36541,9,Ankle boot,train
img_36542,0,T-shirt/top,train
img_36543,7,Sneaker,train
img_36544,5,Sandal,train
img_36545,6,Shirt,train
img_36546,0,T-shirt/top,train
img_36547,6,Shirt,train
img_36548,7,Sneaker,train
img_36549,8,Bag,train
img_36550,5,Sandal,train
img_36551,1,Trouser,train
img_36552,8,Bag,train
img_36553,9,Ankle boot,train
img_36554,0,T-shirt/top,train
img_36555,5,Sandal,train
img_36556,5,Sandal,train
img_36557,6,Shirt,train
img_36558,0,T-shirt/top,train
img_36559,6,Shirt,train
img_36560,2,Pullover,train
img_36561,3,Dress,train
img_36562,9,Ankle boot,train
img_36563,7,Sneaker,train
img_36564,6,Shirt,train
img_36565,7,Sneaker,train
img_36566,3,Dress,train
img_36567,1,Trouser,train
img_36568,1,Trouser,train
img_36569,7,Sneaker,train
img_36570,9,Ankle boot,train
img_36571,6,Shirt,train
img_36572,1,Trouser,train
img_36573,0,T-shirt/top,train
img_36574,4,Coat,train
img_36575,9,Ankle boot,train
img_36576,1,Trouser,train
img_36577,2,Pullover,train
img_36578,9,Ankle boot,train
img_36579,7,Sneaker,train
img_36580,8,Bag,train
img_36581,5,Sandal,train
img_36582,1,Trouser,train
img_36583,9,Ankle boot,train
img_36584,5,Sandal,train
img_36585,9,Ankle boot,train
img_36586,7,Sneaker,train
img_36587,8,Bag,train
img_36588,1,Trouser,train
img_36589,6,Shirt,train
img_36590,6,Shirt,train
img_36591,1,Trouser,train
img_36592,4,Coat,train
img_36593,8,Bag,train
img_36594,7,Sneaker,train
img_36595,5,Sandal,train
img_36596,7,Sneaker,train
img_36597,0,T-shirt/top,train
img_36598,3,Dress,train
img_36599,4,Coat,train
img_36600,9,Ankle boot,train
img_36601,1,Trouser,train
img_36602,4,Coat,train
img_36603,8,Bag,train
img_36604,6,Shirt,train
img_36605,5,Sandal,train
img_36606,7,Sneaker,train
img_36607,2,Pullover,train
img_36608,2,Pullover,train
img_36609,6,Shirt,train
img_36610,2,Pullover,train
img_36611,9,Ankle boot,train
img_36612,4,Coat,train
img_36613,1,Trouser,train
img_36614,7,Sneaker,train
img_36615,0,T-shirt/top,train
img_36616,3,Dress,train
img_36617,3,Dress,train
img_36618,4,Coat,train
img_36619,1,Trouser,train
img_36620,3,Dress,train
img_36621,2,Pullover,train
img_36622,2,Pullover,train
img_36623,4,Coat,train
img_36624,0,T-shirt/top,train
img_36625,6,Shirt,train
img_36626,5,Sandal,train
img_36627,7,Sneaker,train
img_36628,5,Sandal,train
img_36629,8,Bag,train
img_36630,1,Trouser,train
img_36631,1,Trouser,train
img_36632,4,Coat,train
img_36633,0,T-shirt/top,train
img_36634,4,Coat,train
img_36635,5,Sandal,train
img_36636,3,Dress,train
img_36637,1,Trouser,train
img_36638,0,T-shirt/top,train
img_36639,1,Trouser,train
img_36640,2,Pullover,train
img_36641,7,Sneaker,train
img_36642,6,Shirt,train
img_36643,1,Trouser,train
img_36644,0,T-shirt/top,train
img_36645,6,Shirt,train
img_36646,3,Dress,train
img_36647,8,Bag,train
img_36648,0,T-shirt/top,train
img_36649,4,Coat,train
img_36650,6,Shirt,train
img_36651,5,Sandal,train
img_36652,9,Ankle boot,train
img_36653,5,Sandal,train
img_36654,2,Pullover,train
img_36655,8,Bag,train
img_36656,2,Pullover,train
img_36657,8,Bag,train
img_36658,6,Shirt,train
img_36659,5,Sandal,train
img_36660,6,Shirt,train
img_36661,7,Sneaker,train
img_36662,0,T-shirt/top,train
img_36663,4,Coat,train
img_36664,3,Dress,train
